chpatno,slokano,sentno,Word,Sandhied Word,Hindi Meaning,English Meaning
07,026,1,,धूमः,धुआँ,-
07,026,1,,कपोलसंसर्पिशिखः,(वह इन्दुमती के) कपोलों पर प्रसरित होता हुआ,-
07,026,1,,तस्या,उसके,-
07,026,1,,मुहूर्तकर्णोत्पलतां,क्षणभर के लिए,-
07,026,1,,---,कर्णभूषण-नीलकमल की शोभा को,-
07,026,1,,प्रपेदे,प्राप्त हुआ,-
07,026,1,,(-),धुआँ,-
07,027,1,,तदञ्जनक्लेदसमाकुलाक्षं,वह,-
07,027,1,,---,काजल मिश्रित अश्रुओं से आकुल नेत्रोंवाला,-
07,027,1,,प्रम्लानबीजाङ्कुरकर्णपूरम्,म्लान यवाङ्कुर के कर्णफूलोंवाला (तथा),-
07,027,1,,वधूमुखं,वधू (इन्दुमती का) मुख,-
07,027,1,,पाटलगन्धलेखमाचारधूमग्रहणाद्बभूव,श्वेत लाल वर्ण कपोलों की रेखावाला,-
07,027,1,,---,मांगलिक धूम के ग्रहण करने से,-
07,027,1,,---,हो गया,-
07,028,1,,तौ,उन,-
07,028,1,,स्नातकैर्बन्धुमता,स्नातकों (व्र्ती गृहस्थ विशेषों) द्वारा,-
07,028,1,,---,बन्धु-बान्धवों (सहित) द्वारा,-
07,028,1,,च,और,-
07,028,1,,राज्ञा,राजा द्वारा,-
07,028,1,,पुरंध्रिभिश्च,पुरन्ध्रियों (पतिपुत्रवती सुचरित्र स्त्रीयों) द्वारा,-
07,028,1,,क्रमशः,इस क्रम से,-
07,028,1,,प्रयुक्तम्,दिए गए,-
07,028,1,,कन्याकुमारौ,दोनों कन्या-कुमारों ने,-
07,028,1,,कनकासनस्थावार्द्राक्षतारोपणमन्वभूताम्,सुवर्ण-आसन-स्थित,-
07,028,1,,---,आर्द्र अक्षतों के दान के,-
07,028,1,,---,अनुभव किए,-
07,029,1,,इति,ऐसा,-
07,029,1,,स्वसुभोजकुलप्रदीपः,बहन_के,-
07,029,1,,-,भोजकुल-प्रदीप,-
07,029,1,,संपाद्य,वृद्धि_को_प्राप्त_करके,-
07,029,1,,पाणिग्रहणं,पाणिग्रहण_को,-
07,029,1,,स,वह,-
07,029,1,,राजा,राजा_ने,-
07,029,1,,महीपतीनां,राजाओं_का,-
07,029,1,,-,-,-
07,029,1,,पृथगर्हणार्थं,पृथक्-पूजा_करने~को,-
07,029,1,,समादिदेशाधिकृतानधिश्रीः,सम्_आङ्_दिश्1_प्प्_स्क्या,-
07,029,1,,-,नियुक्त,-
07,029,1,,-,अधि-श्री,-
07,030,1,,लिङ्गैर्मुदः,निशानों_से,-
07,030,1,,-,हर्ष_के,-
07,030,1,,संवृतविक्रियास्ते,संवृत-विक्रिय,-
07,030,1,,-,वे,-
07,030,1,,ह्रदा:,ह्रदा,-
07,030,1,,प्रसन्ना,प्रसन्न,-
07,030,1,,इव,जैसे,-
07,030,1,,गूढनक्राः,छिपाये_हुए,-
07,030,1,,वैदर्भमामन्त्र्य,विदर्भनरेश,-
07,030,1,,-,आङ्_मत्र्1_कर,-
07,030,1,,ययुस्तदीयां,गये,-
07,030,1,,-,उसकी_को,-
07,030,1,,प्रत्यर्प्य,-,-
07,030,1,,पूजामुपदाछलेन ,उपहार छलेन ,-
07,031,1,,-,आरम्भ-पूर्णता_में,-
07,031,1,,कृतपूर्वसंविदारम्भसिद्धौ,पूर्व-संविद्_से,-
07,031,1,,सः,उस,-
07,031,1,,राजलोकः,राजा-लोक_ने,-
07,031,1,,समयोपलभ्यम्,समय,-
07,031,1,,-,-,-
07,031,1,,तदावृत्य,वह,-
07,031,1,,प्रमदामिषं,-,-
07,031,1,,आदास्यमानः,-,-
07,031,1,,-,अज_के,-
07,031,1,,पन्थानमजस्य,रास्ते_को,-
07,031,1,,-,-,-
07,031,1,,तस्थौ,ध्_ष्था1_प्प्_स्क्या,-
07,032,1,,-,-,-
07,032,1,,-,-,-
07,032,1,,-,स्वामी_ने,-
07,032,1,,भर्तापि,भी,-
07,032,1,,तावत्क्रथकैशिकानामनुष्ठितानन्तरजाविवाहः,तब_तक,-
07,032,1,,सत्त्वानुरूपाहरणीकृतश्रीः,-,-
07,032,1,,-,रघुवंशी_को,-
07,032,1,,-,-,-
07,032,1,,-,पीछे_गया,-
07,032,1,,प्रास्थापयद्राघवमन्वगाच्च,-,-
07,033,1,,कुन्डिनेशः,कुन्डिनेश (विदर्भ र।ज। भोज),-
07,033,1,,मार्गे,मार्ग_में,-
07,033,1,,-,तिनो लोकमॆं प्रसिद्ध ,-
07,033,1,,स।र्धमजेन,अजके,-
07,033,1,,-,सह,-
07,033,1,,त्तिस्रस्त्रिलोकप्रथितेन,तीनें,-
07,033,1,,वसतीरुषित्व।,र।त,-
07,033,1,,-,वित।कर,-
07,033,1,,पर्व।त्यये,लौट गये,-
07,033,1,,-,सूर्यसे,-
07,033,1,,सोमः,चन्द्रम।,-
07,033,1,,इवोष्मरश्मेः,जैसे,-
07,033,1,,तस्मादप।वर्तत,उससे,-
07,033,1,,-,लौट ज।ते हैं,-
07,033,1,,(-),लौट ज।ते हैं,-
07,034,1,,नृपाः,रूढवैरा,-
07,034,1,,प्रागपि,पहले से,-
07,034,1,,-,भी,-
07,034,1,,प्रत्येकमात्तस्वतया,प्रत्येक_को,-
07,034,1,,-,दिग्विजये गृहीत धनत्वेन,-
07,034,1,,कोशलेन्द्रे,कोसलेन्द्र पर्,-
07,034,1,,प्रमन्यवः,रूढवैरा,-
07,034,1,,बभूवुः,हो चुके थे,-
07,034,2,,अतो ,इसलिए,-
07,034,2,,(नृपाश्चक्षमिरे),राज।ओं,-
07,034,2,,समेताः,एकत्र,-
07,034,2,,(-),सम्मिलित हुएर,-
07,034,2,,तदात्मजस्य,पुत्र_का,-
07,034,2,,स्त्री-रत्न-लाभं,स्त्रि-रत्न-लाभ_को,-
07,034,2,,न ,नहीं,-
07,034,2,,-,सहन  कर सके,-
07,035,1,,तम्,उसको,-
07,035,1,,उद्वहन्तं,उठाते_हुए,-
07,035,1,,पथि,रास्ते_में,-
07,035,1,,भोजकन्यां,-,-
07,035,1,,रुरोध,रोका,-
07,035,1,,राजन्य-गणः,श्रेष्ठ_व्यक्ति-गण,-
07,035,1,,सः,वह,-
07,035,1,,दृप्तः,मदोन्मत्त,-
07,035,1,,बलि-प्रदिष्टां,बलि-निर्दिष्ट,-
07,035,1,,श्रियं,श्री_को,-
07,035,1,,आददानं,-,-
07,035,1,,त्रैविक्रमं,त्रैविक्रम_को,-
07,035,1,,पादम्,पैर_को,-
07,035,1,,इव,जैसे,-
07,035,1,,इन्द्रशत्रुः,इन्द्रशत्रु_ने,-
07,035,1,,(रुरोध),रोका,-
07,036,1,,तस्याः,उसके,-
07,036,1,,सः,उस,-
07,036,1,,रक्षा-अर्थम्,रक्षा-अर्थ_को,-
07,036,1,,अन्-अल्प-योधम्,अन्-कम-योद्धा,-
07,036,1,,आदिश्य,आदेश_दे_कर,-
07,036,1,,पित्र्यम्,पित्र्य-सचिव,-
07,036,1,,पित्र्य-सचिवम्,पित्र्य-सचिव,-
07,036,1,,कुमारः,कुमार_ने,-
07,036,1,,प्रत्यग्रहीत्,अनुमोदन_किया,-
07,036,1,,पार्थिव-वाहिनीम्,पार्थिव-सेना,-
07,036,1,,ताम्,उस,-
07,036,1,,भागीरथीम्,भागीरथी_को,-
07,036,1,,शोणः,लोहित,-
07,036,1,,इव,जैसे,-
07,036,1,,उत्त-रङ्गः,गीला-रङ्ग,-
07,036,1,,(प्रत्यग्रहीत्),अनुमोदन_किया,-
07,037,1,,पत्तिः,पैदल_सैनिक,-
07,037,1,,पदातिं,पैदल_सिपाही_को,-
07,037,1,,अभि-अपतत्,गिरे,-
07,037,1,,रथेशः,रथ_योद्धा,-
07,037,1,,रथिनं,रथी_को,-
07,037,1,,(अभि-अपतत्),गिरे,-
07,037,1,,तुरङ्ग-सादी,घोडा-घुड़सवार,-
07,037,1,,तुरग-अधिरूढम्,घोडा-बैठे_को,-
07,037,1,,(अभि-अपतत्),गिरे,-
07,037,1,,गजस्य-यन्ता,गजस्य-निदेशक,-
07,037,1,,गज-स्थं,हाथी-स्थित_को,-
07,037,1,,(अभि-अपतत्),गिरे,-
07,037,2,,इत्थं,-,-
07,037,2,,तुल्य-प्रतिद्वन्द्वि,तुल्य-प्रतिभट,-
07,037,2,,युद्धम्,युद्ध,-
07,037,2,,बभूव,हुआ,-
07,038,1,,नदत्सु,णद्2ते_हुए,-
07,038,1,,तुर्येषु,तुर्यों_में,-
07,038,1,,अविभाव्य-वाचः,अविभाव्य-वाणी,-
07,038,1,,न ,-,-
07,038,1,,नोदि-ईर-यन्ति  ,नोदि-ईर-यतों_की,-
07,038,1,,स्म,-,-
07,038,1,,कुल-उपदेशान्,कुल-उपदेश,-
07,038,1,,वाण-अक्षरैः,वाण-अक्षरों_से,-
07,038,1,,एव,ही,-
07,038,1,,परस्परस्य,-,-
07,038,1,,नाम,-,-
07,038,1,,ऊर्जित,-,-
07,038,1,,चाप-भृतः,धनुष-धारण_किया,-
07,038,1,,शशंसुः,प्रशंसा_की,-
07,039,1,,उत्थापितः,उठाया_हुआ,-
07,039,1,,संयति,युद्ध_में,-
07,039,1,,रेणुः,पराग,-
07,039,1,,अश्वैः,अश्वों_से,-
07,039,1,,कृतः,निर्मित,-
07,039,1,,स्यन्दन-वंश-चक्रैः,रथ-वंश-चक्रों_से,-
07,039,1,,विस्तारितः,-,-
07,039,1,,कुञ्जर-कर्ण-तालैः,हाथी-कर्ण-तालों_के_द्वारा,-
07,039,1,,नेत्र-क्रमेण,नेत्र-क्रम_से,-
07,039,1,,उपरुरोध,घेरा,-
07,039,1,,सूर्यम्,सूर्य,-
07,040,1,,मत्स्य-ध्वजाः,मछली-ध्वजों_को,-
07,040,1,,वायु-वशात्,हवा-वश_से,-
07,040,1,,विदीर्णैः,विदीर्ण_किये_हुए,-
07,040,1,,मुखैः,मुखों_से,-
07,040,1,,रजांसि,रज_गुणों_ने,-
