key,text
cantoList.SV-27[10].trRows[6].tdColumns[0].row,row7
cantoList.SV-27[10].trRows[6].tdColumns[0].className,n1
cantoList.SV-27[10].trRows[6].tdColumns[0].data,darkness
cantoList.SV-27[10].trRows[7].tdColumns[0].row,row8
cantoList.SV-27[10].trRows[7].tdColumns[0].className,n1
cantoList.SV-27[10].trRows[7].tdColumns[0].data,-
cantoList.SV-27[10].trRows[8].tdColumns[0].row,row9
cantoList.SV-27[10].trRows[8].tdColumns[0].className,n1
cantoList.SV-27[10].trRows[9].tdColumns[0].row,row12
cantoList.SV-27[10].trRows[9].tdColumns[0].className,n1
cantoList.SV-27[11].trRows[0].tdColumns[0].row,row1
cantoList.SV-27[11].trRows[0].tdColumns[0].className,n2
cantoList.SV-27[11].trRows[0].tdColumns[0].data,असङ्ख्यतां
cantoList.SV-27[11].trRows[1].tdColumns[0].row,row2
cantoList.SV-27[11].trRows[1].tdColumns[0].className,n2
cantoList.SV-27[11].trRows[1].tdColumns[0].data,असङ्ख्यतां 
cantoList.SV-27[11].trRows[2].tdColumns[0].row,row3
cantoList.SV-27[11].trRows[2].tdColumns[0].className,n2
cantoList.SV-27[11].trRows[2].tdColumns[0].data,असङ्ख्यता{स्त्री}{2;एक} 
cantoList.SV-27[11].trRows[3].tdColumns[0].row,row4
cantoList.SV-27[11].trRows[3].tdColumns[0].className,n2
cantoList.SV-27[11].trRows[3].tdColumns[0].data,<a (click)=showDic('असङ्ख्यता')>असङ्ख्यता</a>{स्त्री}{2;एक} 
cantoList.SV-27[11].trRows[4].tdColumns[0].row,row5
cantoList.SV-27[11].trRows[4].tdColumns[0].className,n2
cantoList.SV-27[11].trRows[4].tdColumns[0].data,"<a href=""javascript:show('कर्म,')"">कर्म,16</a>"
cantoList.SV-27[11].trRows[5].tdColumns[0].row,row6
cantoList.SV-27[11].trRows[5].tdColumns[0].className,n2
cantoList.SV-27[11].trRows[5].tdColumns[0].data,असङ्ख्यता_को 
cantoList.SV-27[11].trRows[6].tdColumns[0].row,row7
cantoList.SV-27[11].trRows[6].tdColumns[0].className,n2
cantoList.SV-27[11].trRows[6].tdColumns[0].data,innumerable
cantoList.SV-27[11].trRows[7].tdColumns[0].row,row8
cantoList.SV-27[11].trRows[7].tdColumns[0].className,n2
cantoList.SV-27[11].trRows[7].tdColumns[0].data,"<a htext=""html/SV-I/SV-27/samaasa3.jpg""   target=""_blank"" onmouseout=""UnTip()"" onmouseover=""Tip('<center><img src=html/SV-I/SV-27/samaasa3.jpg></center>',FONTSIZE,'18pt',HEIGHT,300,STICKY,true,CLOSEBTN,true) ""><अ-सङ्ख्यता>Bsmn</a>"
cantoList.SV-27[11].trRows[7].tdColumns[0].tooltipImage,html/SV-I/SV-27/samaasa3.jpg
cantoList.SV-27[11].trRows[8].tdColumns[0].row,row9
cantoList.SV-27[11].trRows[8].tdColumns[0].className,n2
cantoList.SV-27[11].trRows[9].tdColumns[0].row,row12
cantoList.SV-27[11].trRows[9].tdColumns[0].className,n2
cantoList.SV-27[12].trRows[0].tdColumns[0].row,row1
cantoList.SV-27[12].trRows[0].tdColumns[0].className,n3
cantoList.SV-27[12].trRows[0].tdColumns[0].data,गतैः
cantoList.SV-27[12].trRows[1].tdColumns[0].row,row2
cantoList.SV-27[12].trRows[1].tdColumns[0].className,n3
cantoList.SV-27[12].trRows[1].tdColumns[0].data,गतैः 
cantoList.SV-27[12].trRows[2].tdColumns[0].row,row3
cantoList.SV-27[12].trRows[2].tdColumns[0].className,n3
cantoList.SV-27[12].trRows[2].tdColumns[0].data,गत{नपुं}{3;बहु}/गत{पुं}{3;बहु} 
cantoList.SV-27[12].trRows[3].tdColumns[0].row,row4
cantoList.SV-27[12].trRows[3].tdColumns[0].className,n3
cantoList.SV-27[12].trRows[3].tdColumns[0].data,<a (click)=showDic('गम्1')>गम्1</a>{कृत्_प्रत्ययः:क्त;गमॢँ;भ्वादिः}{नपुं}{3;बहु} 
cantoList.SV-27[12].trRows[4].tdColumns[0].row,row5
cantoList.SV-27[12].trRows[4].tdColumns[0].className,n3
cantoList.SV-27[12].trRows[4].tdColumns[0].data,"<a href=""javascript:show('विशेषणम्,')"">विशेषणम्,14</a>"
cantoList.SV-27[12].trRows[5].tdColumns[0].row,row6
cantoList.SV-27[12].trRows[5].tdColumns[0].className,n3
cantoList.SV-27[12].trRows[5].tdColumns[0].data,प्राप्त
cantoList.SV-27[12].trRows[6].tdColumns[0].row,row7
cantoList.SV-27[12].trRows[6].tdColumns[0].className,n3
cantoList.SV-27[12].trRows[6].tdColumns[0].data,obtained
cantoList.SV-27[12].trRows[7].tdColumns[0].row,row8
cantoList.SV-27[12].trRows[7].tdColumns[0].className,n3
cantoList.SV-27[12].trRows[7].tdColumns[0].data,-
cantoList.SV-27[12].trRows[8].tdColumns[0].row,row9
cantoList.SV-27[12].trRows[8].tdColumns[0].className,n3
cantoList.SV-27[12].trRows[9].tdColumns[0].row,row12
cantoList.SV-27[12].trRows[9].tdColumns[0].className,n3
cantoList.SV-27[13].trRows[0].tdColumns[0].row,row1
cantoList.SV-27[13].trRows[0].tdColumns[0].className,n3
cantoList.SV-27[13].trRows[0].tdColumns[0].data,तेजोभिः
cantoList.SV-27[13].trRows[1].tdColumns[0].row,row2
cantoList.SV-27[13].trRows[1].tdColumns[0].className,n3
cantoList.SV-27[13].trRows[1].tdColumns[0].data,तेजोभिः 
cantoList.SV-27[13].trRows[2].tdColumns[0].row,row3
cantoList.SV-27[13].trRows[2].tdColumns[0].className,n3
cantoList.SV-27[13].trRows[2].tdColumns[0].data,तेजस्{नपुं}{3;बहु} 
cantoList.SV-27[13].trRows[3].tdColumns[0].row,row4
cantoList.SV-27[13].trRows[3].tdColumns[0].className,n3
cantoList.SV-27[13].trRows[3].tdColumns[0].data,<a (click)=showDic('तेजस्')>तेजस्</a>{नपुं}{3;बहु} 
cantoList.SV-27[13].trRows[4].tdColumns[0].row,row5
cantoList.SV-27[13].trRows[4].tdColumns[0].className,n3
cantoList.SV-27[13].trRows[4].tdColumns[0].data,"<a href=""javascript:show('करण,')"">करण,15</a>"
cantoList.SV-27[13].trRows[5].tdColumns[0].row,row6
cantoList.SV-27[13].trRows[5].tdColumns[0].className,n3
cantoList.SV-27[13].trRows[5].tdColumns[0].data,तेज_से 
cantoList.SV-27[13].trRows[6].tdColumns[0].row,row7
cantoList.SV-27[13].trRows[6].tdColumns[0].className,n3
cantoList.SV-27[13].trRows[6].tdColumns[0].data,by powers
cantoList.SV-27[13].trRows[7].tdColumns[0].row,row8
cantoList.SV-27[13].trRows[7].tdColumns[0].className,n3
cantoList.SV-27[13].trRows[7].tdColumns[0].data,-
cantoList.SV-27[13].trRows[8].tdColumns[0].row,row9
cantoList.SV-27[13].trRows[8].tdColumns[0].className,n3
cantoList.SV-27[13].trRows[9].tdColumns[0].row,row12
cantoList.SV-27[13].trRows[9].tdColumns[0].className,n3
cantoList.SV-27[14].trRows[0].tdColumns[0].row,row1
cantoList.SV-27[14].trRows[0].tdColumns[0].className,NA
cantoList.SV-27[14].trRows[0].tdColumns[0].data,प्रसह्य
cantoList.SV-27[14].trRows[1].tdColumns[0].row,row2
cantoList.SV-27[14].trRows[1].tdColumns[0].className,NA
cantoList.SV-27[14].trRows[1].tdColumns[0].data,प्रसह्य 
cantoList.SV-27[14].trRows[2].tdColumns[0].row,row3
cantoList.SV-27[14].trRows[2].tdColumns[0].className,NA
cantoList.SV-27[14].trRows[2].tdColumns[0].data,प्र_सह्1{कृत्_प्रत्ययः:ल्यप्;षहँ;भ्वादिः}/प्र_सह्2{कृत्_प्रत्ययः:ल्यप्;षहँ;दिवादिः}/प्र_सह्3{कृत्_प्रत्ययः:ल्यप्;षहँ;चुरादिः} 
cantoList.SV-27[14].trRows[3].tdColumns[0].row,row4
cantoList.SV-27[14].trRows[3].tdColumns[0].className,NA
cantoList.SV-27[14].trRows[3].tdColumns[0].data,<a (click)=showDic('प्र')>प्र</a>_<a (click)=showDic('सह्1')>सह्1</a>{कृत्_प्रत्ययः:ल्यप्;षहँ;भ्वादिः}
cantoList.SV-27[14].trRows[4].tdColumns[0].row,row5
cantoList.SV-27[14].trRows[4].tdColumns[0].className,NA
cantoList.SV-27[14].trRows[4].tdColumns[0].data,"<a href=""javascript:show('पूर्वकालः,')"">पूर्वकालः,17</a>"
cantoList.SV-27[14].trRows[5].tdColumns[0].row,row6
cantoList.SV-27[14].trRows[5].tdColumns[0].className,NA
cantoList.SV-27[14].trRows[5].tdColumns[0].data,बल_पूर्वक
cantoList.SV-27[14].trRows[6].tdColumns[0].row,row7
cantoList.SV-27[14].trRows[6].tdColumns[0].className,NA
cantoList.SV-27[14].trRows[6].tdColumns[0].data,by force
cantoList.SV-27[14].trRows[7].tdColumns[0].row,row8
cantoList.SV-27[14].trRows[7].tdColumns[0].className,NA
cantoList.SV-27[14].trRows[7].tdColumns[0].data,-
cantoList.SV-27[14].trRows[8].tdColumns[0].row,row9
cantoList.SV-27[14].trRows[8].tdColumns[0].className,NA
cantoList.SV-27[14].trRows[9].tdColumns[0].row,row12
cantoList.SV-27[14].trRows[9].tdColumns[0].className,NA
cantoList.SV-27[15].trRows[0].tdColumns[0].row,row1
cantoList.SV-27[15].trRows[0].tdColumns[0].className,n3
cantoList.SV-27[15].trRows[0].tdColumns[0].data,त्वया
cantoList.SV-27[15].trRows[1].tdColumns[0].row,row2
cantoList.SV-27[15].trRows[1].tdColumns[0].className,n3
cantoList.SV-27[15].trRows[1].tdColumns[0].data,त्वया 
cantoList.SV-27[15].trRows[2].tdColumns[0].row,row3
cantoList.SV-27[15].trRows[2].tdColumns[0].className,n3
cantoList.SV-27[15].trRows[2].tdColumns[0].data,युष्मद्{3;एक} 
cantoList.SV-27[15].trRows[3].tdColumns[0].row,row4
cantoList.SV-27[15].trRows[3].tdColumns[0].className,n3
cantoList.SV-27[15].trRows[3].tdColumns[0].data,<a (click)=showDic('युष्मद्')>युष्मद्</a>{3;एक} 
cantoList.SV-27[15].trRows[4].tdColumns[0].row,row5
cantoList.SV-27[15].trRows[4].tdColumns[0].className,n3
cantoList.SV-27[15].trRows[4].tdColumns[0].data,"<a href=""javascript:show('कर्ता,')"">कर्ता,17</a>"
cantoList.SV-27[15].trRows[5].tdColumns[0].row,row6
cantoList.SV-27[15].trRows[5].tdColumns[0].className,n3
cantoList.SV-27[15].trRows[5].tdColumns[0].data,तुमसे 
cantoList.SV-27[15].trRows[6].tdColumns[0].row,row7
cantoList.SV-27[15].trRows[6].tdColumns[0].className,n3
cantoList.SV-27[15].trRows[6].tdColumns[0].data,by you
cantoList.SV-27[15].trRows[7].tdColumns[0].row,row8
cantoList.SV-27[15].trRows[7].tdColumns[0].className,n3
cantoList.SV-27[15].trRows[7].tdColumns[0].data,-
cantoList.SV-27[15].trRows[8].tdColumns[0].row,row9
cantoList.SV-27[15].trRows[8].tdColumns[0].className,n3
cantoList.SV-27[15].trRows[9].tdColumns[0].row,row12
cantoList.SV-27[15].trRows[9].tdColumns[0].className,n3
cantoList.SV-27[16].trRows[0].tdColumns[0].row,row1
cantoList.SV-27[16].trRows[0].tdColumns[0].className,n1
cantoList.SV-27[16].trRows[0].tdColumns[0].data,नुन्नम्.
cantoList.SV-27[16].trRows[1].tdColumns[0].row,row2
cantoList.SV-27[16].trRows[1].tdColumns[0].className,n1
cantoList.SV-27[16].trRows[1].tdColumns[0].data,नुन्नम् 
cantoList.SV-27[16].trRows[2].tdColumns[0].row,row3
cantoList.SV-27[16].trRows[2].tdColumns[0].className,n1
cantoList.SV-27[16].trRows[2].tdColumns[0].data,नुन्न{पुं}{2;एक}/नुन्न{नपुं}{1;एक}/नुन्न{नपुं}{2;एक}. 
cantoList.SV-27[16].trRows[3].tdColumns[0].row,row4
cantoList.SV-27[16].trRows[3].tdColumns[0].className,n1
cantoList.SV-27[16].trRows[3].tdColumns[0].data,<a (click)=showDic('नुद्2')>नुद्2</a>{कृत्_प्रत्ययः:क्त;णुदँ;तुदादिः;प्रेरणे}{नपुं}{1;एक}
cantoList.SV-27[16].trRows[4].tdColumns[0].row,row5
cantoList.SV-27[16].trRows[4].tdColumns[0].className,n1
cantoList.SV-27[16].trRows[4].tdColumns[0].data,"<a href=""javascript:show('')"">0</a>"
cantoList.SV-27[16].trRows[5].tdColumns[0].row,row6
cantoList.SV-27[16].trRows[5].tdColumns[0].className,n1
cantoList.SV-27[16].trRows[5].tdColumns[0].data,दूर_कर_दिया
cantoList.SV-27[16].trRows[6].tdColumns[0].row,row7
cantoList.SV-27[16].trRows[6].tdColumns[0].className,n1
cantoList.SV-27[16].trRows[6].tdColumns[0].data,driven away
cantoList.SV-27[16].trRows[7].tdColumns[0].row,row8
cantoList.SV-27[16].trRows[7].tdColumns[0].className,n1
cantoList.SV-27[16].trRows[7].tdColumns[0].data,-
cantoList.SV-27[16].trRows[8].tdColumns[0].row,row9
cantoList.SV-27[16].trRows[8].tdColumns[0].className,n1
cantoList.SV-27[16].trRows[8].tdColumns[0].data,कर्मणि
cantoList.SV-27[16].trRows[9].tdColumns[0].row,row12
cantoList.SV-27[16].trRows[9].tdColumns[0].className,n1
cantoList.SV-24[0].trRows[0].tdColumns[0].row,row1
cantoList.SV-24[0].trRows[0].tdColumns[0].className,number
cantoList.SV-24[0].trRows[0].tdColumns[0].data,"<a htext=""html/SV-I/SV-24/24.jpg""  target=""_blank"" onmouseout=""UnTip()"" onmouseover=""Tip('<center><img src=html/SV-I/SV-24/24.jpg></center>',FONTSIZE,'18pt',HEIGHT,400,STICKY,true,CLOSEBTN,true) "">24.A</a>"
cantoList.SV-24[0].trRows[0].tdColumns[0].tooltipImage,html/SV-I/SV-24/24.jpg
cantoList.SV-24[0].trRows[0].tdColumns[1].row,row1
cantoList.SV-24[0].trRows[0].tdColumns[1].className,n2
cantoList.SV-24[0].trRows[0].tdColumns[1].data,निदाघ-धामानम्
cantoList.SV-24[0].trRows[1].tdColumns[0].row,row2
cantoList.SV-24[0].trRows[1].tdColumns[0].className,number
cantoList.SV-24[0].trRows[1].tdColumns[0].data,24.B</a>
cantoList.SV-24[0].trRows[1].tdColumns[1].row,row2
cantoList.SV-24[0].trRows[1].tdColumns[1].className,n2
cantoList.SV-24[0].trRows[1].tdColumns[1].data,निदाघ-धामानम् 
cantoList.SV-24[0].trRows[2].tdColumns[0].row,row3
cantoList.SV-24[0].trRows[2].tdColumns[0].className,number
cantoList.SV-24[0].trRows[2].tdColumns[0].data,24.C</a>
cantoList.SV-24[0].trRows[2].tdColumns[1].row,row3
cantoList.SV-24[0].trRows[2].tdColumns[1].className,n2
cantoList.SV-24[0].trRows[2].tdColumns[1].data,निदाघ-धामन{पुं}{2;एक}/धामन{नपुं}{1;एक}/धामन{नपुं}{2;एक} 
cantoList.SV-24[0].trRows[3].tdColumns[0].row,row4
cantoList.SV-24[0].trRows[3].tdColumns[0].className,number
cantoList.SV-24[0].trRows[3].tdColumns[0].data,24.D</a>
cantoList.SV-24[0].trRows[3].tdColumns[1].row,row4
cantoList.SV-24[0].trRows[3].tdColumns[1].className,n2
cantoList.SV-24[0].trRows[3].tdColumns[1].data,<a (click)=showDic('निदाघ')>निदाघ</a>-<a (click)=showDic('धामन्')>धामन्</a>{नपुं}{2;एक} 
cantoList.SV-24[0].trRows[4].tdColumns[0].row,row5
cantoList.SV-24[0].trRows[4].tdColumns[0].className,number
cantoList.SV-24[0].trRows[4].tdColumns[0].data,24.E</a>
cantoList.SV-24[0].trRows[4].tdColumns[1].row,row5
cantoList.SV-24[0].trRows[4].tdColumns[1].className,n2
cantoList.SV-24[0].trRows[4].tdColumns[1].data,"प्रतियोगी,2"
cantoList.SV-24[0].trRows[5].tdColumns[0].row,row6
cantoList.SV-24[0].trRows[5].tdColumns[0].className,number
cantoList.SV-24[0].trRows[5].tdColumns[0].data,24.F</a>
cantoList.SV-24[0].trRows[5].tdColumns[1].row,row6
cantoList.SV-24[0].trRows[5].tdColumns[1].className,n2
cantoList.SV-24[0].trRows[5].tdColumns[1].data,सूर्य_के समान उष्णतेजस_को
cantoList.SV-24[0].trRows[6].tdColumns[0].row,row7
cantoList.SV-24[0].trRows[6].tdColumns[0].className,number
cantoList.SV-24[0].trRows[6].tdColumns[0].data,24.G</a>
cantoList.SV-24[0].trRows[6].tdColumns[1].row,row7
cantoList.SV-24[0].trRows[6].tdColumns[1].className,n2
cantoList.SV-24[0].trRows[6].tdColumns[1].data,Brilliant like the Sun
cantoList.SV-24[0].trRows[7].tdColumns[0].row,row8
cantoList.SV-24[0].trRows[7].tdColumns[0].className,number
cantoList.SV-24[0].trRows[7].tdColumns[0].data,24.H
cantoList.SV-24[0].trRows[7].tdColumns[0].tooltipImage,row8
cantoList.SV-24[0].trRows[7].tdColumns[1].row,row8
cantoList.SV-24[0].trRows[7].tdColumns[1].className,n2
cantoList.SV-24[0].trRows[7].tdColumns[1].data,"<a htext=""html/SV-I/SV-24/samaasa1.jpg""   target=""_blank"" onmouseout=""UnTip()"" onmouseover=""Tip('<center><img src=html/SV-I/SV-24/samaasa1.jpg></center>',FONTSIZE,'18pt',HEIGHT,300,STICKY,true,CLOSEBTN,true) ""><निदाघ-धाम>Bs6</a>"
cantoList.SV-24[0].trRows[7].tdColumns[1].tooltipImage,html/SV-I/SV-24/samaasa1.jpg
cantoList.SV-24[0].trRows[8].tdColumns[0].row,row9
cantoList.SV-24[0].trRows[8].tdColumns[0].className,number
cantoList.SV-24[0].trRows[8].tdColumns[0].data,24.I</a>
cantoList.SV-24[0].trRows[8].tdColumns[1].row,row9
cantoList.SV-24[0].trRows[8].tdColumns[1].className,n2
cantoList.SV-24[0].trRows[9].tdColumns[0].row,row10
cantoList.SV-24[0].trRows[9].tdColumns[0].className,number
cantoList.SV-24[0].trRows[9].tdColumns[0].data,24.J</a>
cantoList.SV-24[0].trRows[9].tdColumns[1].row,row10
cantoList.SV-24[0].trRows[9].tdColumns[1].className,n2
cantoList.SV-24[0].trRows[10].tdColumns[0].row,row11
cantoList.SV-24[0].trRows[10].tdColumns[0].className,number
cantoList.SV-24[0].trRows[10].tdColumns[0].data,24.K</a>
cantoList.SV-24[0].trRows[10].tdColumns[1].row,row11
cantoList.SV-24[0].trRows[10].tdColumns[1].className,n2
cantoList.SV-24[0].trRows[11].tdColumns[0].row,row12
cantoList.SV-24[0].trRows[11].tdColumns[0].className,number
cantoList.SV-24[0].trRows[11].tdColumns[0].data,24.L</a>
cantoList.SV-24[0].trRows[11].tdColumns[1].row,row12
cantoList.SV-24[0].trRows[11].tdColumns[1].className,n2
cantoList.SV-24[1].trRows[0].tdColumns[0].row,row1
cantoList.SV-24[1].trRows[0].tdColumns[0].className,NA
cantoList.SV-24[1].trRows[0].tdColumns[0].data,इव
cantoList.SV-24[1].trRows[1].tdColumns[0].row,row2
cantoList.SV-24[1].trRows[1].tdColumns[0].className,NA
cantoList.SV-24[1].trRows[1].tdColumns[0].data,इव 
cantoList.SV-24[1].trRows[2].tdColumns[0].row,row3
cantoList.SV-24[1].trRows[2].tdColumns[0].className,NA
cantoList.SV-24[1].trRows[2].tdColumns[0].data,इव{अव्य} 
cantoList.SV-24[1].trRows[3].tdColumns[0].row,row4
cantoList.SV-24[1].trRows[3].tdColumns[0].className,NA
cantoList.SV-24[1].trRows[3].tdColumns[0].data,<a (click)=showDic('इव')>इव</a>{अव्य} 
cantoList.SV-24[1].trRows[4].tdColumns[0].row,row5
cantoList.SV-24[1].trRows[4].tdColumns[0].className,NA
cantoList.SV-24[1].trRows[4].tdColumns[0].data,"<a href=""javascript:show('अनुयोगी,')"">अनुयोगी,4</a>"
cantoList.SV-24[1].trRows[5].tdColumns[0].row,row6
cantoList.SV-24[1].trRows[5].tdColumns[0].className,NA
cantoList.SV-24[1].trRows[5].tdColumns[0].data,जैसे 
cantoList.SV-24[1].trRows[6].tdColumns[0].row,row7
cantoList.SV-24[1].trRows[6].tdColumns[0].className,NA
cantoList.SV-24[1].trRows[6].tdColumns[0].data,like
cantoList.SV-24[1].trRows[7].tdColumns[0].row,row8
cantoList.SV-24[1].trRows[7].tdColumns[0].className,NA
cantoList.SV-24[1].trRows[7].tdColumns[0].data,-
cantoList.SV-24[1].trRows[8].tdColumns[0].row,row9
cantoList.SV-24[1].trRows[8].tdColumns[0].className,NA
cantoList.SV-24[1].trRows[9].tdColumns[0].row,row12
cantoList.SV-24[1].trRows[9].tdColumns[0].className,NA
cantoList.SV-24[2].trRows[0].tdColumns[0].row,row1
cantoList.SV-24[2].trRows[0].tdColumns[0].className,n2
cantoList.SV-24[2].trRows[0].tdColumns[0].data,अधि-दीधितिं
cantoList.SV-24[2].trRows[1].tdColumns[0].row,row2
cantoList.SV-24[2].trRows[1].tdColumns[0].className,n2
cantoList.SV-24[2].trRows[1].tdColumns[0].data,अधि-दीधितिं 
cantoList.SV-24[2].trRows[2].tdColumns[0].row,row3
cantoList.SV-24[2].trRows[2].tdColumns[0].className,n2
cantoList.SV-24[2].trRows[2].tdColumns[0].data,अधि-दीधिति{स्त्री}{2;एक}/दीधिति{पुं}{2;एक} 
cantoList.SV-24[2].trRows[3].tdColumns[0].row,row4
